Time,data
113.662,0.0
113.824,0.22922778129577637
113.971,0.40599489212036133
114.096,0.5463337898254395
114.251,0.7405786514282227
114.362,0.8800063133239746
114.537,1.0699899196624756
114.69,1.2628047466278076
114.905,1.57057523727417
115.105,1.8266499042510986
115.267,2.004889726638794
115.467,2.217470407485962
115.589,2.3598361015319824
115.709,2.4857337474823
115.827,2.624110221862793
115.988,2.8124754428863525
116.11,2.954705238342285
116.224,3.079153537750244
116.388,3.266711711883545
116.52,3.4050800800323486
116.71,3.6002395153045654
116.849,3.7572262287139893
116.954,3.883284091949463
117.121,4.074882507324219
117.278,4.238697290420532
117.385,4.358980894088745
117.504,4.485565662384033
117.587,4.6090288162231445
117.785,4.846850395202637
117.883,4.9599769115448
118.005,5.109976053237915
118.155,5.2903969287872314
118.277,5.416633605957031
118.42,5.587990760803223
118.537,5.713145017623901
118.693,5.826848983764648
118.752,5.942994117736816
118.866,6.060917377471924
118.99,6.191852807998657
119.097,6.300283432006836
119.209,6.412184953689575
119.417,6.5850303173065186
119.478,6.701047420501709
119.643,6.876174449920654
119.747,6.992782354354858
119.853,7.1267571449279785
119.968,7.24799656867981
120.142,7.427340745925903
120.243,7.571311712265015
120.361,7.7104127407073975
120.47,7.8228583335876465
120.579,7.938274145126343
120.687,8.0538911819458
120.789,8.172221183776855
120.902,8.291643857955933
121.053,8.446048736572266
121.18,8.584659099578857
121.295,8.713946104049683
121.413,8.841919660568237
121.517,8.953045129776001
121.63,9.075084447860718
121.795,9.211845397949219
121.862,9.324556589126587
121.964,9.441890954971313
122.086,9.56983757019043
122.192,9.694635152816772
122.296,9.804552793502808
122.415,9.92664623260498
122.537,10.04897689819336
122.657,10.181893348693848
122.773,10.297340869903564
122.872,10.406344175338745
122.994,10.53302001953125
123.096,10.665966272354126
123.214,10.789613246917725
123.333,10.913350820541382
123.499,11.089638233184814
123.637,11.233424425125122
123.746,11.34965181350708
123.851,11.46022081375122
123.957,11.573574542999268
124.123,11.752629280090332
124.224,11.870316982269287
124.343,11.986966609954834
124.439,12.103191137313843
124.535,12.215421676635742
124.641,12.328197717666626
124.758,12.444466352462769
124.888,12.57224154472351
124.975,12.693427085876465
125.095,12.814980506896973
125.205,12.92599868774414
125.3,13.063947200775146
125.431,13.217326641082764
125.54,13.338425636291504
125.642,13.45059847831726
125.776,13.59934687614441
125.858,13.709516286849976
125.979,13.830215215682983
126.087,13.956573009490967
126.183,14.081123352050781
126.309,14.230942249298096
126.434,14.353827238082886
126.542,14.478618144989014
126.644,14.598679065704346
126.767,14.745851755142212
126.865,14.856893062591553
126.968,14.971798181533813
127.072,15.087214469909668
127.183,15.20321249961853
127.3,15.332562446594238
127.415,15.452410221099854
127.523,15.587708950042725
127.646,15.720704793930054
127.774,15.851582765579224
127.872,15.965760231018066
127.98,16.087619304656982
128.085,16.20107364654541
128.194,16.315664768218994
128.307,16.439321517944336
128.496,16.6385440826416
128.641,16.802082300186157
128.738,16.913835287094116
128.842,17.041923761367798
128.962,17.166240453720093
129.059,17.279854774475098
129.165,17.38794255256653
129.277,17.516723155975342
129.406,17.679664134979248
129.519,17.827577114105225
129.671,17.99305272102356
129.774,18.129478931427002
129.893,18.25928258895874
130.019,18.391021728515625
130.122,18.51334309577942
130.226,18.64382576942444
130.372,18.81431269645691
130.475,18.92670774459839
130.622,19.088592767715454
130.759,19.23419213294983
130.866,19.356302499771118
130.969,19.482473611831665
131.154,19.678796529769897
131.263,19.820719957351685
131.378,19.9349365234375
131.603,20.165732860565186
131.683,20.276657581329346
131.787,20.391804933547974
131.912,20.52018451690674
132.084,20.740464210510254
132.175,20.859405279159546
132.276,20.97765278816223
132.389,21.10477638244629
132.55,21.294408321380615
132.676,21.42325496673584
132.752,21.50100016593933
132.922,21.69718050956726
133.037,21.817963361740112
133.139,21.926458835601807
133.288,22.09694218635559
133.415,22.24345111846924
133.553,22.381020545959473
133.654,22.499881505966187
133.719,22.577436923980713
133.839,22.70323896408081
133.996,22.820181846618652
134.074,22.9400691986084
134.228,23.107527017593384
134.351,23.243874549865723
134.46,23.36478877067566
134.581,23.50092315673828
134.699,23.64776039123535
134.806,23.772507905960083
134.908,23.895315408706665
135.044,24.06280827522278
135.143,24.184488534927368
135.292,24.35000228881836
135.403,24.466431140899658
135.56,24.63098382949829
135.657,24.75527834892273
135.757,24.87071204185486
135.879,25.029958963394165
136.008,25.185072422027588
136.136,25.325210332870483
136.299,25.50816059112549
136.427,25.664140701293945
136.53,25.779666900634766
136.635,25.906325340270996
136.786,26.054176807403564
136.904,26.197500467300415
137.02,26.31895399093628
137.133,26.44034695625305
137.249,26.56357717514038
137.345,26.69742774963379
137.441,26.815322160720825
137.569,26.951240301132202
137.714,27.066049575805664
137.841,27.17993187904358
137.905,27.2970929145813
138.038,27.44804310798645
138.15,27.563663959503174
138.293,27.718017101287842
138.426,27.848472356796265
138.526,27.97309422492981
138.669,28.144099235534668
138.789,28.275854349136353
138.854,28.34417462348938
139.011,28.514601945877075
139.14,28.653411865234375
139.267,28.803234815597534
139.372,28.919940948486328
139.476,29.027055740356445
139.634,29.17608404159546
139.756,29.33635401725769
139.887,29.474735736846924
140.012,29.61875557899475
140.173,29.747577905654907
140.252,29.873236179351807
140.377,29.99873685836792
140.489,30.14292597770691
140.604,30.266629457473755
140.711,30.40555715560913
140.831,30.538231372833252
141.027,30.696099758148193
141.093,30.83358335494995
141.206,30.956332683563232
141.396,31.11248016357422
141.449,31.249478340148926
141.567,31.371008157730103
141.704,31.48510456085205
141.795,31.62789011001587
141.911,31.75809407234192
142.027,31.88723063468933
142.118,32.00851917266846
142.228,32.134904623031616
142.348,32.268144369125366
142.473,32.387187242507935
142.613,32.55926275253296
142.726,32.69958281517029
142.821,32.816843032836914
143.013,33.02092742919922
143.203,33.22551870346069
143.314,33.35276961326599
143.46,33.480244398117065
143.524,33.60149908065796
143.639,33.743579626083374
143.742,33.85833716392517
143.839,33.96930456161499
143.991,34.13130855560303
144.117,34.26156258583069
144.241,34.408499240875244
144.347,34.52844309806824
144.49,34.701738595962524
144.589,34.82806062698364
144.75,34.9540479183197
144.82,35.06871962547302
144.964,35.23567509651184
145.077,35.370521783828735
145.196,35.48992729187012
145.306,35.610313415527344
145.421,35.742358922958374
145.504,35.86446523666382
145.701,36.042951583862305
145.764,36.16944742202759
145.885,36.31194353103638
145.996,36.42750287055969
146.093,36.5452196598053
146.217,36.67393136024475
146.338,36.809807538986206
146.482,36.97407650947571
146.6,37.10565757751465
146.706,37.22963857650757
146.83,37.38843107223511
146.955,37.53065252304077
147.073,37.68163561820984
147.194,37.81788372993469
147.334,37.9742329120636
147.448,38.10579490661621
147.578,38.25455451011658
147.716,38.37882971763611
147.788,38.51373839378357
147.901,38.640405893325806
148.06,38.82122874259949
148.149,38.95000672340393
148.283,39.12407875061035
148.404,39.29021596908569
148.522,39.40735125541687
148.619,39.52824687957764
148.783,39.714444637298584
148.905,39.84347748756409
149.028,39.96812129020691
149.124,40.08679914474487
149.238,40.22062659263611
149.359,40.35208296775818
149.508,40.51766300201416
149.622,40.64791703224182
149.733,40.76534461975098
149.834,40.88751792907715
149.945,41.00911045074463
150.088,41.177523612976074
150.22,41.31858968734741
150.324,41.4372022151947
150.444,41.57038140296936
150.569,41.71025586128235
150.679,41.825326442718506
150.832,41.994723320007324
150.961,42.137144565582275
151.053,42.268866539001465
151.159,42.38505816459656
151.3,42.5402774810791
151.406,42.66756057739258
151.532,42.80611038208008
151.642,42.94232416152954
151.745,43.07038974761963
151.883,43.226736545562744
151.992,43.35404181480408
152.099,43.47047710418701
152.249,43.640180826187134
152.359,43.76239728927612
152.453,43.88251447677612
152.599,44.056196212768555
152.714,44.206469774246216
152.813,44.323710203170776
152.922,44.44893550872803
153.056,44.59858179092407
153.176,44.74331021308899
153.298,44.87752723693848
153.407,44.99745583534241
153.525,45.13490104675293
153.647,45.26675486564636
153.789,45.41080927848816
153.897,45.53413772583008
153.997,45.660059690475464
154.098,45.783613443374634
154.209,45.9107882976532
154.343,46.07629108428955
154.44,46.19422101974487
154.551,46.32100796699524
154.674,46.44939994812012
154.798,46.58534240722656
154.892,46.70406651496887
155.033,46.85384130477905
155.131,46.96380376815796
155.246,47.09504795074463
155.339,47.21511888504028
155.462,47.34155535697937
155.611,47.49738931655884
155.724,47.64412045478821
155.835,47.765791177749634
155.953,47.894652128219604
156.053,48.01201796531677
156.211,48.14196538925171
156.263,48.26666069030762
156.408,48.423595905303955
156.526,48.55192756652832
156.624,48.679959774017334
156.746,48.79988479614258
156.857,48.913264989852905
156.966,49.0300726890564
157.068,49.15181851387024
157.22,49.30007719993591
157.322,49.41813111305237
157.413,49.52263879776001
157.535,49.64061880111694
157.626,49.75927495956421
157.726,49.87369251251221
157.888,50.04064631462097
158.067,50.18534731864929
158.123,50.302046060562134
158.274,50.44866681098938
158.392,50.579277992248535
158.52,50.72294545173645
158.63,50.835360288619995
158.757,50.960066080093384
158.951,51.18585205078125
159.062,51.30571794509888
159.157,51.41634774208069
159.271,51.53142261505127
159.371,51.64799976348877
159.469,51.770366191864014
159.621,51.93357563018799
159.724,52.048598527908325
159.847,52.17956280708313
159.96,52.31605839729309
160.059,52.42958950996399
160.165,52.53971815109253
160.268,52.66719651222229
160.367,52.77386426925659
160.509,52.922046184539795
160.613,53.033409118652344
160.707,53.15319585800171
160.839,53.315343141555786
160.955,53.436275243759155
161.086,53.574301958084106
161.202,53.69164490699768
161.316,53.808412075042725
161.437,53.9239616394043
161.543,54.04813528060913
161.648,54.18935751914978
161.763,54.305225133895874
161.915,54.41624093055725
161.974,54.5353889465332
162.11,54.68178057670593
162.207,54.79333162307739
162.351,54.9478485584259
162.47,55.07080674171448
162.571,55.19721579551697
162.698,55.32736659049988
162.799,55.43686532974243
162.909,55.55557179450989
163.034,55.69563412666321
163.137,55.80005145072937
163.244,55.91599249839783
163.362,56.04393219947815
163.481,56.17720079421997
163.601,56.296064615249634
163.707,56.417236328125
163.823,56.538511514663696
163.928,56.66585111618042
164.037,56.779624700546265
164.147,56.895342111587524
164.255,57.01819205284119
164.374,57.14913058280945
164.492,57.26996183395386
164.608,57.39327907562256
164.73,57.53361177444458
164.825,57.65822768211365
164.952,57.775964975357056
165.075,57.909600257873535
165.18,58.02231287956238
165.278,58.135342836380005
165.389,58.25019907951355
165.508,58.374839782714844
165.655,58.521008014678955
165.775,58.6639928817749
165.88,58.78314185142517
166.006,58.90587520599365
166.097,59.01181650161743
166.206,59.13586616516113
166.313,59.25376224517822
166.418,59.36876082420349
166.522,59.48147654533386
166.626,59.600804805755615
166.764,59.7537567615509
166.862,59.8579306602478
167.0,60.0076961517334
167.084,60.11423063278198
167.272,60.26488971710205
167.331,60.3761830329895
167.442,60.491015672683716
167.56,60.61947751045227
167.776,60.741007804870605
167.789,60.85466480255127
167.91,60.97942090034485
168.015,61.11049175262451
168.116,61.22149395942688
168.273,61.384499073028564
168.387,61.50526237487793
168.492,61.6323025226593
168.607,61.751137018203735
168.73,61.893105030059814
168.835,62.02570724487305
168.973,62.19221806526184
169.098,62.31991124153137
169.214,62.46023416519165
169.323,62.58659267425537
169.492,62.772969484329224
169.587,62.90766620635986
169.709,63.061201095581055
169.839,63.26043748855591
169.941,63.388497829437256
170.083,63.54124689102173
170.202,63.67444133758545
170.359,63.85363578796387
170.482,63.97613859176636
170.583,64.10829019546509
170.682,64.23507356643677
170.816,64.38443541526794
170.947,64.52162480354309
171.056,64.65411496162415
171.17,64.77737164497375
171.273,64.8980028629303
171.399,65.03433060646057
171.515,65.19121074676514
171.611,65.30619311332703
171.764,65.45366430282593
171.907,65.60202074050903
172.013,65.71619415283203
172.12,65.82977819442749
172.257,65.96168255805969
172.355,66.07978320121765
172.468,66.19400691986084
172.574,66.30599904060364
172.685,66.41333770751953
172.807,66.55058360099792
172.916,66.67929124832153
173.043,66.81351089477539
173.155,66.93268251419067
173.309,67.05095863342285
173.377,67.18163394927979
173.477,67.2821364402771
173.611,67.42275261878967
173.711,67.52541828155518
173.852,67.63254904747009
173.922,67.740318775177
174.014,67.851877450943
174.157,67.99520206451416
174.272,68.11067533493042
174.404,68.25579857826233
174.496,68.35792088508606
174.643,68.45759439468384
174.701,68.56570959091187
174.811,68.68326473236084
174.916,68.78922820091248
175.055,68.92997312545776
175.171,69.04023694992065
175.306,69.18691229820251
175.415,69.29994368553162
175.528,69.42668747901917
175.638,69.52969217300415
175.745,69.65419960021973
175.863,69.77255153656006
175.971,69.88026595115662
176.069,69.98708319664001
176.185,70.10222053527832
176.274,70.21595072746277
176.402,70.34532928466797
176.508,70.4541563987732
176.618,70.56881046295166
176.72,70.6851179599762
176.812,70.79000496864319
176.952,70.92858862876892
177.063,71.04456329345703
177.159,71.19043350219727
177.261,71.2980535030365
177.372,71.40941429138184
177.52,71.5150363445282
177.583,71.63020634651184
177.738,71.74291729927063
177.836,71.85364079475403
177.898,71.95555710792542
177.995,72.06271576881409
178.11,72.18379878997803
178.216,72.2925877571106
178.319,72.3985800743103
178.422,72.50481128692627
178.52,72.61931276321411
178.626,72.72170281410217
178.731,72.82326340675354
178.825,72.92926335334778
178.946,73.04505753517151
179.04,73.16013860702515
179.147,73.27132964134216
179.263,73.38823628425598
179.393,73.50444221496582
179.493,73.63240313529968
179.622,73.76812052726746
179.724,73.87381958961487
179.827,73.9785521030426
179.936,74.09497356414795
180.057,74.23482632637024
180.157,74.33737587928772
180.32,74.46755409240723
180.38,74.57791686058044
180.488,74.68551445007324
180.591,74.7960696220398
180.737,74.9049060344696
180.792,75.00822043418884
180.909,75.12199211120605
181.009,75.23015546798706
181.123,75.33811259269714
181.247,75.47620344161987
181.353,75.58847069740295
181.474,75.71874451637268
181.585,75.83161497116089
181.69,75.93881559371948
181.808,76.0524914264679
181.919,76.17966055870056
182.031,76.29299926757812
182.131,76.39672756195068
182.238,76.50752234458923
182.365,76.64059591293335
182.477,76.74770998954773
182.578,76.85707378387451
182.686,76.96669793128967
182.802,77.08771514892578
182.919,77.2051613330841
183.041,77.33284616470337
183.145,77.44069933891296
183.255,77.56069350242615
183.362,77.6708619594574
183.469,77.77696633338928
183.572,77.87862181663513
183.698,78.0120575428009
183.813,78.12890291213989
183.92,78.2392349243164
184.022,78.34397339820862
184.154,78.46856832504272
184.252,78.57623434066772
184.353,78.68393874168396
184.466,78.79498505592346
184.591,78.92305374145508
184.704,79.03391861915588
184.806,79.15456962585449
184.901,79.25980377197266
185.037,79.39095282554626
185.134,79.50243353843689
185.276,79.63353085517883
185.369,79.74536871910095
185.485,79.85369491577148
185.611,79.98771619796753
185.714,80.09506916999817
185.82,80.20601105690002
185.931,80.31276798248291
186.052,80.44169545173645
186.151,80.54746770858765
186.262,80.66066670417786
186.351,80.76799893379211
186.463,80.88300275802612
186.591,81.02252840995789
186.698,81.13906216621399
186.806,81.25223731994629
186.926,81.3649513721466
187.043,81.49412393569946
187.304,81.76905798912048
187.402,81.87271285057068
187.502,81.97549819946289
187.633,82.10273933410645
187.741,82.22168374061584
187.879,82.32341361045837
187.937,82.43438363075256
188.074,82.57042098045349
188.187,82.68204998970032
188.289,82.78958201408386
188.393,82.8938946723938
188.505,83.01670932769775
188.608,83.13096356391907
188.711,83.23608088493347
188.826,83.34407043457031
188.947,83.47490096092224
189.063,83.59715247154236
189.165,83.71399807929993
189.274,83.82760834693909
189.407,83.96461415290833
189.506,84.08189845085144
189.611,84.20894289016724
189.697,84.32777547836304
189.796,84.44777369499207
189.891,84.55878734588623
189.97,84.67789435386658
190.065,84.78623580932617
190.161,84.88962697982788
190.262,85.01739931106567
190.367,85.14443445205688
190.465,85.25543355941772
190.562,85.35956907272339
190.686,85.48709917068481
190.79,85.60360956192017
190.893,85.71197700500488
190.999,85.81916832923889
191.122,85.94166350364685
191.193,86.04328322410583
191.3,86.16086721420288
191.399,86.27034592628479
191.531,86.40399098396301
191.631,86.51171135902405
191.734,86.62724137306213
191.842,86.7378740310669
191.938,86.83767676353455
192.075,86.97129797935486
192.183,87.09361410140991
192.281,87.20438313484192
192.387,87.31689023971558
192.497,87.41896462440491
192.619,87.55572438240051
192.727,87.67347574234009
192.833,87.78141689300537
192.937,87.8897635936737
193.05,88.00184512138367
193.13,88.104407787323
193.236,88.20939016342163
193.349,88.33004784584045
193.439,88.42633414268494
193.541,88.53359818458557
193.653,88.65321707725525
193.758,88.76060271263123
193.864,88.86288475990295
193.985,88.99240517616272
194.091,89.10423612594604
194.205,89.2276017665863
194.309,89.33466696739197
194.417,89.44382452964783
194.601,89.57931661605835
194.659,89.69796562194824
194.766,89.80538725852966
194.88,89.91953039169312
194.984,90.03031492233276
195.103,90.14623618125916
195.209,90.261390209198
195.308,90.36149144172668
195.457,90.46527481079102
195.559,90.57462954521179
195.629,90.68808698654175
195.73,90.79353356361389
195.836,90.9073851108551
195.94,91.01124739646912
196.052,91.12766408920288
196.167,91.24074268341064
196.268,91.35260772705078
196.39,91.4756977558136
196.494,91.58694911003113
196.598,91.69714951515198
196.753,91.80823612213135
196.82,91.920973777771
196.928,92.03632092475891
197.031,92.14629220962524
197.147,92.2642092704773
197.255,92.37130308151245
197.366,92.48286151885986
197.47,92.59573197364807
197.576,92.70683789253235
197.684,92.815847158432
197.792,92.92965793609619
197.892,93.03593444824219
197.999,93.15253138542175
198.1,93.26283383369446
198.201,93.36574125289917
198.304,93.4681327342987
198.406,93.57231593132019
198.512,93.68232154846191
198.612,93.78595042228699
198.714,93.89010167121887
198.822,93.99360585212708
198.922,94.1102728843689
199.04,94.23740553855896
199.144,94.34950828552246
199.258,94.4631199836731
199.349,94.57902026176453
199.444,94.69916272163391
199.547,94.81058406829834
199.649,94.91639399528503
199.745,95.02989149093628
199.86,95.14482498168945
199.985,95.26370644569397
200.089,95.37681078910828
200.201,95.48311758041382
200.313,95.59888792037964
200.421,95.70903444290161
200.523,95.81870555877686
200.616,95.91714072227478
200.729,96.0306224822998
200.832,96.14216017723083
200.958,96.27121996879578
201.071,96.38010168075562
201.175,96.48837542533875
201.287,96.60865354537964
201.396,96.71761012077332
201.508,96.82648634910583
201.599,96.93123507499695
201.702,97.04335856437683
201.829,97.17018842697144
201.937,97.27903056144714
202.054,97.39779496192932
202.163,97.51078391075134
202.274,97.62454509735107
202.366,97.73381733894348
202.483,97.84952402114868
202.593,97.9557113647461
202.726,98.05858135223389
202.785,98.17296600341797
202.896,98.28602433204651
203.014,98.40442824363708
203.128,98.51418447494507
203.22,98.62178611755371
203.333,98.73642086982727
203.446,98.85487794876099
203.56,98.96686744689941
203.671,99.07858276367188
203.767,99.18305253982544
203.879,99.30308437347412
203.984,99.41147112846375
204.086,99.51847648620605
204.196,99.63382863998413
204.32,99.75502824783325
204.422,99.86227011680603
204.534,99.97558522224426
204.644,100.08160924911499
204.775,100.22002220153809
204.875,100.32676863670349
204.973,100.42684435844421
205.074,100.54186463356018
205.189,100.65954089164734
205.314,100.77596592903137
205.414,100.88323259353638
205.527,101.00403475761414
205.638,101.11831521987915
205.742,101.22330927848816
205.866,101.3442792892456
205.982,101.45906615257263
206.089,101.57631731033325
206.209,101.70540833473206
206.31,101.81055617332458
206.418,101.91795563697815
206.523,102.02284455299377
206.632,102.14852046966553
206.746,102.26203727722168
206.849,102.3653974533081
206.954,102.4743926525116
207.12,102.59364938735962
207.178,102.70264267921448
207.291,102.8241274356842
207.412,102.93804860115051
207.5,103.04017329216003
207.62,103.16763615608215
207.732,103.27944159507751
207.833,103.39306998252869
207.968,103.51350474357605
208.078,103.62628722190857
208.186,103.74201369285583
208.308,103.85335063934326
208.424,103.97868180274963
208.523,104.08245491981506
208.63,104.19509434700012
208.749,104.31213450431824
208.847,104.41848564147949
208.957,104.53075933456421
209.084,104.66579747200012
209.197,104.78153491020203
209.31,104.89539527893066
209.419,105.00582766532898
209.531,105.12845182418823
209.653,105.24428915977478
209.755,105.35511875152588
209.879,105.47356820106506
209.999,105.5995557308197
210.101,105.70694613456726
210.209,105.82045316696167
210.306,105.92361664772034
210.422,106.04055500030518
210.556,106.16998505592346
210.663,106.27663064002991
210.769,106.39537024497986
210.883,106.50016117095947
210.998,106.62682271003723
211.104,106.73860788345337
211.212,106.85103106498718
211.336,106.97168207168579
211.465,107.11001873016357
211.569,107.21525812149048
211.681,107.32886409759521
211.796,107.4472086429596
211.89,107.54637861251831
212.014,107.66429805755615
212.123,107.78195643424988
212.274,107.88604879379272
212.321,107.98417854309082
212.431,108.09656739234924
212.559,108.22642707824707
212.714,108.33291602134705
212.769,108.4453673362732
212.89,108.56885266304016
212.99,108.67572140693665
213.096,108.78203535079956
213.203,108.88464832305908
213.357,109.00552773475647
213.421,109.12236738204956
213.534,109.23957204818726
213.637,109.3476448059082
213.749,109.4610276222229
213.863,109.57275724411011
213.956,109.67876815795898
214.074,109.80101108551025
214.184,109.91487646102905
214.29,110.02736115455627
214.404,110.15147805213928
214.515,110.26777935028076
214.615,110.38228559494019
214.729,110.48815679550171
214.834,110.61001396179199
214.945,110.72474789619446
215.061,110.84195470809937
215.172,110.95473408699036
215.277,111.06754279136658
215.38,111.17643666267395
215.473,111.28079295158386
215.589,111.39506030082703
215.695,111.50174498558044
215.811,111.60980749130249
215.917,111.72134351730347
216.035,111.84025311470032
216.134,111.9541003704071
216.245,112.05977749824524
216.357,112.18082857131958
216.463,112.29112458229065
216.574,112.40462231636047
216.686,112.51815271377563
216.816,112.64447832107544
216.923,112.75854873657227
217.024,112.86412358283997
217.129,112.97270655632019
217.234,113.08274269104004
217.344,113.201406955719
217.459,113.31121468544006
217.555,113.41770243644714
217.66,113.52448344230652
217.78,113.64602565765381
217.886,113.76040077209473
217.993,113.87072324752808
218.103,113.97919082641602
218.212,114.09818959236145
218.331,114.22066974639893
218.457,114.33806109428406
218.547,114.43972253799438
218.656,114.55006122589111
218.77,114.66787648200989
218.891,114.78128027915955
218.981,114.88428211212158
219.09,114.99031925201416
219.187,115.10473537445068
219.296,115.21650552749634
219.429,115.33985924720764
219.544,115.4532253742218
219.653,115.58009696006775
219.758,115.68912672996521
219.883,115.80947971343994
219.987,115.91335940361023
220.069,116.01340866088867
220.179,116.1319842338562
220.286,116.24452543258667
220.389,116.35379719734192
220.504,116.46518015861511
220.605,116.5730230808258
220.717,116.6871988773346
220.808,116.78771638870239
220.928,116.91037392616272
221.035,117.02294850349426
221.141,117.13808274269104
221.253,117.24507308006287
221.362,117.35473918914795
221.466,117.47126603126526
221.562,117.57346558570862
221.645,117.66995930671692
221.758,117.78189778327942
221.871,117.89500999450684
221.969,117.99552655220032
222.087,118.12121534347534
222.202,118.23683190345764
222.305,118.34024024009705
222.406,118.44732713699341
222.518,118.56109809875488
222.625,118.67729949951172
222.729,118.78235673904419
222.831,118.88877177238464
222.944,118.99995470046997
223.057,119.11294627189636
223.154,119.22430324554443
223.268,119.33633804321289
223.372,119.44311261177063
223.477,119.5520269870758
223.589,119.67140293121338
223.692,119.77654933929443
223.8,119.88094091415405
223.897,119.99211406707764
224.008,120.1036331653595
224.125,120.22520112991333
224.232,120.3362352848053
224.338,120.4467122554779
224.462,120.56044125556946
224.56,120.66975402832031
224.658,120.770911693573
224.777,120.88278436660767
224.879,120.9961211681366
225.0,121.11898946762085
225.098,121.22432112693787
225.218,121.34059715270996
225.327,121.45072865486145
225.442,121.56036043167114
225.536,121.66986155509949
225.64,121.77392292022705
225.737,121.87557554244995
225.86,121.99747633934021
225.962,122.10943031311035
226.069,122.21753358840942
226.179,122.32887530326843
226.284,122.44014286994934
226.376,122.54421520233154
226.488,122.6584165096283
226.591,122.76289868354797
226.695,122.8686888217926
226.803,122.97698879241943
226.904,123.08602261543274
227.017,123.19914770126343
227.129,123.31529998779297
227.238,123.43031716346741
227.35,123.53941321372986
227.465,123.66213274002075
227.577,123.77649736404419
227.689,123.88760089874268
227.805,123.99867510795593
227.907,124.11528778076172
228.015,124.22276091575623
228.133,124.34330320358276
228.248,124.45915174484253
228.371,124.57632946968079
228.47,124.6874692440033
228.58,124.79646062850952
228.678,124.90014672279358
228.787,125.00967526435852
228.9,125.12222242355347
228.995,125.22763562202454
229.11,125.33823251724243
229.206,125.44345998764038
229.334,125.56404280662537
229.445,125.68041801452637
229.54,125.78706860542297
229.648,125.89401721954346
229.793,126.00353980064392
229.86,126.11336541175842
229.97,126.23154091835022
230.088,126.34572124481201
230.192,126.4553394317627
230.301,126.56847524642944
230.422,126.68920516967773
230.519,126.79395198822021
230.628,126.90716505050659
230.762,127.04144167900085
230.888,127.16653895378113
230.988,127.27630162239075
231.095,127.39097714424133
231.201,127.49654459953308
231.319,127.61465883255005
231.418,127.7271056175232
231.522,127.83941435813904
231.639,127.94694638252258
231.728,128.0457706451416
231.836,128.1626489162445
231.949,128.27221393585205
232.055,128.37862277030945
232.161,128.49112153053284
232.267,128.60001754760742
232.389,128.7188172340393
232.49,128.8272829055786
232.595,128.9380819797516
232.706,129.05196070671082
232.815,129.17738389968872
232.912,129.28341555595398
233.013,129.39623284339905
233.121,129.50512266159058
233.271,129.67269921302795
233.392,129.7952916622162
233.496,129.91040086746216
233.594,130.0172472000122
233.704,130.14230942726135
233.813,130.2563831806183
233.918,130.36725115776062
234.029,130.4792697429657
234.142,130.59757280349731
234.304,130.71970462799072
234.363,130.83205199241638
234.484,130.94766902923584
234.575,131.0581293106079
234.681,131.17226672172546
234.805,131.29845905303955
234.903,131.4126696586609
235.005,131.52504444122314
235.085,131.63471841812134
235.187,131.75523900985718
235.275,131.8583984375
235.382,131.9670581817627
235.481,132.07453107833862
235.582,132.1871416568756
235.694,132.29793310165405
235.779,132.40049195289612
235.889,132.51202583312988
236.047,132.6414053440094
236.101,132.75021934509277
236.202,132.8537027835846
236.313,132.9698281288147
236.418,133.07511401176453
236.504,133.18257999420166
236.609,133.291113615036
236.762,133.40048694610596
236.815,133.50489044189453
236.918,133.6165268421173
237.022,133.7303593158722
237.13,133.83730506896973
237.231,133.9434883594513
237.344,134.05102491378784
237.44,134.16288042068481
237.552,134.27456402778625
237.648,134.38270092010498
237.75,134.4906873703003
237.865,134.61066031455994
237.974,134.72754788398743
